# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
28k, 9, 6, 0, true, 10, 428.5, 39.14, 10, 2682.8, 202.64
28k, 9, 6, 0, false, 10, 495.3, 33.43, 10, 1954.1, 114.52
28k, 9, 6, 1, true, 10, 355.6, 41.26, 10, 2682.2, 225.29
28k, 9, 6, 1, false, 10, 442.7, 25.68, 10, 1990.1, 126.38
28k, 10, 1, 0, true, 10, 382.1, 18.06, 10, 1863.4, 110.57
28k, 10, 1, 0, false, 10, 507.4, 54.43, 10, 1700.2, 53.44
28k, 10, 1, 1, true, 10, 309.6, 20.94, 10, 1768.9, 116.9
28k, 10, 1, 1, false, 10, 401.6, 34.19, 10, 1678.3, 100.02
29k, 1, 1, 0, true, 10, 2134.3, 92.72, 10, 29975.0, 518.56
29k, 1, 1, 0, false, 10, 2126.7, 131.64, 10, 4308.5, 194.75
29k, 1, 1, 1, true, 10, 1714.2, 67.94, 10, 29677.9, 1210.04
29k, 1, 1, 1, false, 10, 1733.5, 102.53, 10, 4201.1, 218.42
29k, 2, 2, 0, true, 10, 1782.5, 81.69, 10, 1999.4, 132.02
29k, 2, 2, 0, false, 10, 2200.8, 159.59, 10, 4872.7, 158.41
29k, 2, 2, 1, true, 10, 1257.6, 25.17, 10, 1933.4, 117.19
29k, 2, 2, 1, false, 10, 1642.5, 115.06, 10, 4757.2, 163.32
29k, 2, 4, 0, true, 10, 1720.1, 64.03, 10, 1922.5, 162.48
29k, 2, 4, 0, false, 10, 2222.1, 82.87, 10, 3858.4, 247.87
29k, 2, 4, 1, true, 10, 1221.2, 23.8, 10, 1880.1, 140.29
29k, 2, 4, 1, false, 10, 1722.3, 59.93, 10, 3931.4, 192.98
29k, 2, 6, 0, true, 10, 1722.2, 75.52, 10, 521.0, 30.5
29k, 2, 6, 0, false, 10, 2205.6, 128.21, 10, 4150.3, 103.84
29k, 2, 6, 1, true, 10, 1239.9, 31.05, 10, 496.6, 30.91
29k, 2, 6, 1, false, 10, 1717.0, 72.34, 10, 4046.0, 111.55
29k, 3, 1, 0, true, 10, 1670.9, 49.43, 10, 470.7, 38.89
29k, 3, 1, 0, false, 10, 2176.1, 160.95, 10, 4555.8, 258.4
29k, 3, 1, 1, true, 10, 1183.5, 47.87, 10, 449.4, 42.09
29k, 3, 1, 1, false, 10, 1610.3, 86.27, 10, 4458.8, 178.78
29k, 4, 1, 0, true, 10, 2087.1, 189.44, 10, 31031.3, 1439.88
29k, 4, 1, 0, false, 10, 2591.1, 304.19, 10, 4499.2, 317.99
29k, 4, 1, 1, true, 10, 1721.7, 140.5, 10, 30344.3, 1107.74
29k, 4, 1, 1, false, 10, 2128.0, 213.16, 10, 4630.0, 248.05
29k, 5, 2, 0, true, 10, 1587.8, 134.17, 10, 1490.8, 162.2
29k, 5, 2, 0, false, 10, 1880.9, 94.64, 10, 5497.0, 191.09
29k, 5, 2, 1, true, 10, 1281.7, 91.79, 10, 1505.9, 64.64
29k, 5, 2, 1, false, 10, 1573.6, 102.39, 10, 5517.8, 233.98
29k, 5, 4, 0, true, 10, 1673.5, 182.14, 10, 2281.5, 208.09
29k, 5, 4, 0, false, 10, 1999.3, 207.91, 10, 5242.0, 203.63
29k, 5, 4, 1, true, 10, 1361.6, 94.4, 10, 2278.6, 113.26
29k, 5, 4, 1, false, 10, 1672.4, 155.38, 10, 5192.3, 197.58
29k, 5, 6, 0, true, 10, 1622.8, 113.39, 10, 1702.2, 85.91
29k, 5, 6, 0, false, 10, 1890.4, 70.77, 10, 4188.1, 116.98
29k, 5, 6, 1, true, 10, 1340.6, 80.0, 10, 1683.7, 31.45
29k, 5, 6, 1, false, 10, 1686.4, 93.55, 10, 4135.6, 175.3
29k, 6, 1, 0, true, 10, 1571.0, 259.75, 10, 1058.8, 82.68
29k, 6, 1, 0, false, 10, 1961.8, 161.42, 10, 5751.8, 274.76
29k, 6, 1, 1, true, 10, 1293.6, 82.22, 10, 1021.4, 106.42
29k, 6, 1, 1, false, 10, 1556.3, 143.06, 10, 5580.2, 320.67
29k, 7, 2, 0, true, 10, 438.4, 6.65, 10, 1511.0, 72.35
29k, 7, 2, 0, false, 10, 500.1, 17.46, 10, 2829.5, 156.74
29k, 7, 2, 1, true, 10, 325.2, 6.16, 10, 1462.7, 87.13
29k, 7, 2, 1, false, 10, 394.1, 8.76, 10, 2866.1, 195.39
29k, 7, 4, 0, true, 10, 461.2, 9.73, 10, 2172.0, 93.39
29k, 7, 4, 0, false, 10, 506.1, 13.67, 10, 2969.9, 220.74
29k, 7, 4, 1, true, 10, 336.2, 9.4, 10, 2172.0, 204.5
29k, 7, 4, 1, false, 10, 384.5, 9.16, 10, 2994.0, 215.06
29k, 7, 6, 0, true, 10, 459.6, 7.71, 10, 1552.9, 152.28
29k, 7, 6, 0, false, 10, 516.8, 13.24, 10, 2757.8, 163.28
29k, 7, 6, 1, true, 10, 339.9, 11.73, 10, 1612.2, 161.01
29k, 7, 6, 1, false, 10, 387.3, 15.08, 10, 2698.7, 169.23
29k, 8, 1, 0, true, 10, 438.0, 6.39, 10, 1528.3, 75.28
29k, 8, 1, 0, false, 10, 487.2, 18.86, 10, 2038.2, 100.62
29k, 8, 1, 1, true, 10, 314.6, 7.98, 10, 1524.4, 75.68
29k, 8, 1, 1, false, 10, 364.9, 18.19, 10, 2036.9, 81.74
29k, 9, 2, 0, true, 10, 390.4, 19.64, 10, 2665.7, 191.58
29k, 9, 2, 0, false, 10, 481.5, 24.03, 10, 1712.5, 175.07
29k, 9, 2, 1, true, 10, 329.1, 33.23, 10, 2644.6, 209.11
29k, 9, 2, 1, false, 10, 437.2, 28.42, 10, 1745.9, 131.04
29k, 9, 4, 0, true, 10, 390.4, 7.99, 10, 2624.5, 187.33
29k, 9, 4, 0, false, 10, 471.8, 19.92, 10, 2285.8, 163.73
29k, 9, 4, 1, true, 10, 346.2, 39.01, 10, 2557.4, 214.84
29k, 9, 4, 1, false, 10, 430.9, 46.14, 10, 2238.0, 232.48
29k, 9, 6, 0, true, 10, 410.8, 30.56, 10, 2669.0, 133.06
29k, 9, 6, 0, false, 10, 463.1, 19.15, 10, 1972.4, 84.41
29k, 9, 6, 1, true, 10, 369.3, 51.15, 10, 2762.3, 160.02
29k, 9, 6, 1, false, 10, 450.1, 39.14, 10, 2019.2, 157.44
29k, 10, 1, 0, true, 10, 385.8, 25.34, 10, 1921.6, 114.73
29k, 10, 1, 0, false, 10, 481.2, 45.33, 10, 1843.5, 94.86
29k, 10, 1, 1, true, 10, 322.0, 21.4, 10, 1801.1, 130.49
29k, 10, 1, 1, false, 10, 416.5, 35.89, 10, 1910.8, 152.14
30k, 1, 1, 0, true, 10, 2104.0, 85.1, 10, 29873.0, 619.69
30k, 1, 1, 0, false, 10, 2181.8, 109.39, 10, 4225.2, 305.11
30k, 1, 1, 1, true, 10, 1603.9, 20.26, 10, 28480.6, 1264.42
30k, 1, 1, 1, false, 10, 1696.8, 82.25, 10, 4183.1, 234.22
30k, 2, 2, 0, true, 10, 1759.6, 81.15, 10, 1922.9, 139.99
30k, 2, 2, 0, false, 10, 2143.9, 98.12, 10, 4847.6, 169.46
30k, 2, 2, 1, true, 10, 1270.4, 43.77, 10, 1986.6, 165.32
30k, 2, 2, 1, false, 10, 1623.9, 110.67, 10, 4669.1, 140.42
30k, 2, 4, 0, true, 10, 1729.7, 59.87, 10, 1900.7, 99.05
30k, 2, 4, 0, false, 10, 2264.4, 120.56, 10, 4089.0, 220.77
30k, 2, 4, 1, true, 10, 1259.7, 37.45, 10, 1808.3, 165.5
30k, 2, 4, 1, false, 10, 1767.1, 110.29, 10, 3931.5, 235.07
30k, 2, 6, 0, true, 10, 1746.9, 149.38, 10, 515.3, 33.68
30k, 2, 6, 0, false, 10, 2293.7, 241.14, 10, 4464.0, 218.28
30k, 2, 6, 1, true, 10, 1220.2, 40.9, 10, 469.0, 47.0
30k, 2, 6, 1, false, 10, 1712.5, 125.86, 10, 4395.0, 193.09
30k, 3, 1, 0, true, 10, 1811.7, 305.53, 10, 496.6, 47.31
30k, 3, 1, 0, false, 10, 2178.5, 200.94, 10, 4672.3, 303.14
30k, 3, 1, 1, true, 10, 1169.6, 43.84, 10, 451.4, 30.63
30k, 3, 1, 1, false, 10, 1625.8, 109.65, 10, 4441.6, 281.12
30k, 4, 1, 0, true, 10, 2095.1, 167.5, 10, 32743.4, 568.79
30k, 4, 1, 0, false, 10, 2454.4, 353.99, 10, 4823.6, 176.09
30k, 4, 1, 1, true, 10, 1759.6, 109.69, 10, 31700.9, 954.48
30k, 4, 1, 1, false, 10, 2161.0, 163.48, 10, 4552.2, 173.73
30k, 5, 2, 0, true, 10, 1677.8, 133.33, 10, 1491.9, 150.13
30k, 5, 2, 0, false, 10, 2091.9, 152.26, 10, 5682.3, 318.63
30k, 5, 2, 1, true, 10, 1303.7, 60.78, 10, 1469.3, 142.16
30k, 5, 2, 1, false, 10, 1602.0, 106.18, 10, 5627.3, 362.78
30k, 5, 4, 0, true, 10, 1604.8, 156.3, 10, 2247.3, 92.61
30k, 5, 4, 0, false, 10, 1923.7, 145.91, 10, 5140.3, 254.38
30k, 5, 4, 1, true, 10, 1299.2, 48.49, 10, 2186.8, 91.44
30k, 5, 4, 1, false, 10, 1776.2, 157.98, 10, 5089.4, 251.98
30k, 5, 6, 0, true, 10, 1703.7, 142.06, 10, 1719.8, 83.34
30k, 5, 6, 0, false, 10, 1946.8, 179.12, 10, 4480.9, 112.91
30k, 5, 6, 1, true, 10, 1430.4, 86.44, 10, 1687.4, 75.14
30k, 5, 6, 1, false, 10, 1793.3, 228.36, 10, 4365.7, 230.37
30k, 6, 1, 0, true, 10, 1566.5, 109.61, 10, 1050.0, 96.79
30k, 6, 1, 0, false, 10, 1770.7, 74.61, 10, 5690.5, 196.3
30k, 6, 1, 1, true, 10, 1330.9, 180.69, 10, 983.5, 110.27
30k, 6, 1, 1, false, 10, 1636.9, 128.18, 10, 5779.5, 221.5
30k, 7, 2, 0, true, 10, 448.0, 9.36, 10, 1469.0, 142.78
30k, 7, 2, 0, false, 10, 509.8, 12.89, 10, 2756.3, 187.46
30k, 7, 2, 1, true, 10, 322.4, 10.69, 10, 1425.9, 130.89
30k, 7, 2, 1, false, 10, 385.8, 14.94, 10, 2771.0, 121.99
30k, 7, 4, 0, true, 10, 447.9, 10.41, 10, 1978.7, 186.25
30k, 7, 4, 0, false, 10, 491.4, 16.61, 10, 2869.2, 199.71
30k, 7, 4, 1, true, 10, 333.5, 8.09, 10, 1963.4, 118.26
30k, 7, 4, 1, false, 10, 389.1, 12.42, 10, 3007.1, 210.96
30k, 7, 6, 0, true, 10, 464.4, 16.09, 10, 1345.3, 123.15
30k, 7, 6, 0, false, 10, 532.1, 73.39, 10, 2917.8, 191.19
30k, 7, 6, 1, true, 10, 344.6, 6.22, 10, 1274.6, 78.71
30k, 7, 6, 1, false, 10, 389.6, 15.29, 10, 2877.3, 256.52
30k, 8, 1, 0, true, 10, 446.2, 9.64, 10, 1507.3, 149.91
30k, 8, 1, 0, false, 10, 488.1, 7.88, 10, 2059.2, 145.52
30k, 8, 1, 1, true, 10, 322.1, 8.2, 10, 1425.2, 124.59
30k, 8, 1, 1, false, 10, 367.0, 13.46, 10, 1977.1, 143.69
30k, 9, 2, 0, true, 10, 436.3, 49.98, 10, 2422.1, 206.21
30k, 9, 2, 0, false, 10, 488.8, 37.22, 10, 1943.5, 183.84
30k, 9, 2, 1, true, 10, 344.0, 29.31, 10, 2507.8, 187.47
30k, 9, 2, 1, false, 10, 443.3, 34.06, 10, 1899.0, 185.07
30k, 9, 4, 0, true, 10, 418.6, 24.49, 10, 2568.9, 227.83
30k, 9, 4, 0, false, 10, 491.8, 44.46, 10, 2723.0, 214.79
30k, 9, 4, 1, true, 10, 341.9, 22.84, 10, 2448.1, 173.08
30k, 9, 4, 1, false, 10, 468.7, 44.75, 10, 2746.1, 236.61
30k, 9, 6, 0, true, 10, 454.6, 46.56, 10, 2490.7, 146.39
30k, 9, 6, 0, false, 10, 547.8, 39.05, 10, 2077.3, 182.46
30k, 9, 6, 1, true, 10, 382.9, 44.78, 10, 2426.3, 161.13
30k, 9, 6, 1, false, 10, 424.3, 39.3, 10, 2175.2, 194.41
30k, 10, 1, 0, true, 10, 379.7, 18.21, 10, 1806.5, 149.47
30k, 10, 1, 0, false, 10, 515.3, 32.99, 10, 1921.5, 77.31
30k, 10, 1, 1, true, 10, 336.4, 19.49, 10, 1852.9, 147.47
30k, 10, 1, 1, false, 10, 400.0, 26.75, 10, 1877.8, 116.14
31k, 1, 1, 0, true, 10, 2067.7, 122.15, 10, 30374.2, 1176.07
31k, 1, 1, 0, false, 10, 2171.0, 138.42, 10, 4222.2, 315.13
31k, 1, 1, 1, true, 10, 1662.1, 60.15, 10, 29873.3, 1294.22
31k, 1, 1, 1, false, 10, 1749.7, 152.06, 10, 4178.3, 214.42
31k, 2, 2, 0, true, 10, 1860.7, 157.4, 10, 2017.0, 192.33
31k, 2, 2, 0, false, 10, 2137.9, 157.02, 10, 4791.5, 151.42
31k, 2, 2, 1, true, 10, 1345.4, 86.95, 10, 2067.6, 245.75
31k, 2, 2, 1, false, 10, 1812.8, 188.7, 10, 4972.5, 102.89
31k, 2, 4, 0, true, 10, 1712.2, 94.25, 10, 1849.4, 107.79
31k, 2, 4, 0, false, 10, 2189.6, 131.0, 10, 3860.9, 212.15
31k, 2, 4, 1, true, 10, 1345.0, 227.44, 10, 1968.5, 193.28
31k, 2, 4, 1, false, 10, 1882.2, 388.56, 10, 3974.5, 317.45
31k, 2, 6, 0, true, 10, 1701.9, 98.37, 10, 496.6, 39.85
31k, 2, 6, 0, false, 10, 2215.5, 124.87, 10, 4492.5, 238.95
31k, 2, 6, 1, true, 10, 1294.9, 164.23, 10, 472.7, 58.7
31k, 2, 6, 1, false, 10, 1764.0, 276.52, 10, 4517.8, 350.26
31k, 3, 1, 0, true, 10, 1668.4, 43.24, 10, 498.0, 33.39
31k, 3, 1, 0, false, 10, 2139.5, 124.32, 10, 4566.2, 192.79
31k, 3, 1, 1, true, 10, 1217.9, 71.82, 10, 462.2, 47.29
31k, 3, 1, 1, false, 10, 1694.3, 90.75, 10, 4503.2, 146.96
31k, 4, 1, 0, true, 10, 2047.0, 164.48, 10, 32989.7, 1196.15
31k, 4, 1, 0, false, 10, 2471.3, 232.76, 10, 4832.3, 237.83
31k, 4, 1, 1, true, 10, 1821.2, 132.56, 10, 31877.6, 1106.69
31k, 4, 1, 1, false, 10, 2118.9, 198.31, 10, 4603.8, 227.01
31k, 5, 2, 0, true, 10, 1594.6, 251.24, 10, 1565.2, 150.19
31k, 5, 2, 0, false, 10, 2057.5, 337.9, 10, 5666.8, 332.22
31k, 5, 2, 1, true, 10, 1250.3, 74.7, 10, 1474.5, 121.12
31k, 5, 2, 1, false, 10, 1683.7, 79.9, 10, 5806.8, 219.35
31k, 5, 4, 0, true, 10, 1613.6, 88.15, 10, 2222.3, 75.07
31k, 5, 4, 0, false, 10, 1905.7, 108.6, 10, 5286.5, 174.07
31k, 5, 4, 1, true, 10, 1300.0, 120.74, 10, 2193.8, 187.86
31k, 5, 4, 1, false, 10, 1635.5, 161.94, 10, 4976.6, 251.96
31k, 5, 6, 0, true, 10, 1661.3, 148.53, 10, 1732.6, 81.31
31k, 5, 6, 0, false, 10, 1932.2, 200.6, 10, 4345.5, 270.97
31k, 5, 6, 1, true, 10, 1286.6, 75.88, 10, 1743.7, 118.33
31k, 5, 6, 1, false, 10, 1595.2, 158.19, 10, 4282.3, 179.68
31k, 6, 1, 0, true, 10, 1553.6, 112.95, 10, 1035.8, 114.67
31k, 6, 1, 0, false, 10, 1899.4, 106.78, 10, 5845.4, 300.93
31k, 6, 1, 1, true, 10, 1284.0, 123.67, 10, 1010.9, 123.2
31k, 6, 1, 1, false, 10, 1609.3, 125.58, 10, 5780.1, 240.52
31k, 7, 2, 0, true, 10, 447.0, 10.02, 10, 1535.2, 166.7
31k, 7, 2, 0, false, 10, 514.8, 20.43, 10, 2210.4, 167.85
31k, 7, 2, 1, true, 10, 335.7, 15.32, 10, 1522.1, 144.58
31k, 7, 2, 1, false, 10, 380.2, 16.28, 10, 2233.6, 159.2
31k, 7, 4, 0, true, 10, 453.1, 7.58, 10, 2296.7, 172.16
31k, 7, 4, 0, false, 10, 497.6, 13.45, 10, 2446.8, 179.6
31k, 7, 4, 1, true, 10, 329.2, 9.65, 10, 2143.0, 100.2
31k, 7, 4, 1, false, 10, 380.2, 14.16, 10, 2448.7, 168.73
31k, 7, 6, 0, true, 10, 455.2, 10.48, 10, 1487.4, 141.45
31k, 7, 6, 0, false, 10, 521.5, 23.14, 10, 2179.9, 77.96
31k, 7, 6, 1, true, 10, 343.0, 9.88, 10, 1464.1, 101.13
31k, 7, 6, 1, false, 10, 402.0, 18.37, 10, 2190.5, 154.9
31k, 8, 1, 0, true, 10, 450.9, 7.12, 10, 1511.2, 114.38
31k, 8, 1, 0, false, 10, 492.3, 14.0, 10, 1662.7, 146.11
31k, 8, 1, 1, true, 10, 321.4, 8.33, 10, 1428.7, 93.25
31k, 8, 1, 1, false, 10, 382.3, 30.31, 10, 1665.4, 156.89
31k, 9, 2, 0, true, 10, 394.6, 19.09, 10, 2711.7, 162.43
31k, 9, 2, 0, false, 10, 483.6, 36.01, 10, 2165.7, 170.33
31k, 9, 2, 1, true, 10, 332.3, 14.26, 10, 2649.9, 157.61
31k, 9, 2, 1, false, 10, 421.0, 34.16, 10, 2204.4, 138.25
31k, 9, 4, 0, true, 10, 400.8, 26.97, 10, 2537.1, 127.09
31k, 9, 4, 0, false, 10, 476.6, 26.39, 10, 2663.9, 232.52
31k, 9, 4, 1, true, 10, 367.3, 34.07, 10, 2654.9, 266.56
31k, 9, 4, 1, false, 10, 451.9, 42.4, 10, 2631.0, 186.93
31k, 9, 6, 0, true, 10, 421.3, 34.91, 10, 2577.4, 158.67
31k, 9, 6, 0, false, 10, 471.5, 12.77, 10, 2471.3, 200.25
31k, 9, 6, 1, true, 10, 366.7, 44.45, 10, 2567.2, 132.22
31k, 9, 6, 1, false, 10, 427.7, 55.23, 10, 2287.1, 164.72
31k, 10, 1, 0, true, 10, 400.1, 33.94, 10, 1917.3, 130.95
31k, 10, 1, 0, false, 10, 489.5, 71.74, 10, 2073.6, 123.77
31k, 10, 1, 1, true, 10, 318.5, 20.5, 10, 1938.4, 190.77
31k, 10, 1, 1, false, 10, 413.1, 42.72, 10, 2166.4, 167.17
32k, 1, 1, 0, true, 10, 2102.3, 111.36, 10, 31968.9, 1061.86
32k, 1, 1, 0, false, 10, 2159.1, 94.64, 10, 4213.7, 236.54
32k, 1, 1, 1, true, 10, 1658.4, 80.67, 10, 31633.3, 1119.32
32k, 1, 1, 1, false, 10, 1817.4, 222.47, 10, 4074.9, 317.33
32k, 2, 2, 0, true, 10, 1843.9, 113.05, 10, 1945.7, 199.06
32k, 2, 2, 0, false, 10, 2209.0, 68.05, 10, 5529.5, 282.1
32k, 2, 2, 1, true, 10, 1253.0, 29.76, 10, 1903.0, 124.93
32k, 2, 2, 1, false, 10, 1669.2, 100.6, 10, 5117.6, 202.02
32k, 2, 4, 0, true, 10, 1846.3, 129.1, 10, 2141.2, 180.97
32k, 2, 4, 0, false, 10, 2300.6, 285.83, 10, 4089.7, 236.82
32k, 2, 4, 1, true, 10, 1262.0, 76.06, 10, 2142.5, 157.63
32k, 2, 4, 1, false, 10, 1722.7, 108.94, 10, 3814.9, 189.69
32k, 2, 6, 0, true, 10, 1671.8, 36.17, 10, 466.6, 47.64
32k, 2, 6, 0, false, 10, 2189.9, 95.02, 10, 4253.8, 175.66
32k, 2, 6, 1, true, 10, 1223.0, 29.32, 10, 487.1, 46.16
32k, 2, 6, 1, false, 10, 1670.2, 83.9, 10, 4263.5, 216.75
32k, 3, 1, 0, true, 10, 1685.2, 100.12, 10, 445.7, 44.0
32k, 3, 1, 0, false, 10, 2120.3, 97.41, 10, 4565.4, 118.66
32k, 3, 1, 1, true, 10, 1188.8, 24.48, 10, 473.5, 45.07
32k, 3, 1, 1, false, 10, 1770.8, 201.88, 10, 4512.0, 191.23
32k, 4, 1, 0, true, 10, 2147.5, 114.65, 10, 33683.2, 632.11
32k, 4, 1, 0, false, 10, 2508.9, 113.77, 10, 4731.5, 203.53
32k, 4, 1, 1, true, 10, 1753.1, 115.76, 10, 32648.0, 1521.68
32k, 4, 1, 1, false, 10, 2206.8, 221.62, 10, 4682.8, 221.43
32k, 5, 2, 0, true, 10, 1683.6, 113.04, 10, 1479.6, 83.41
32k, 5, 2, 0, false, 10, 2014.8, 152.27, 10, 5664.1, 240.05
32k, 5, 2, 1, true, 10, 1311.6, 102.32, 10, 1433.0, 126.08
32k, 5, 2, 1, false, 10, 1687.3, 209.05, 10, 5592.0, 366.84
32k, 5, 4, 0, true, 10, 1670.0, 161.0, 10, 2191.0, 89.67
32k, 5, 4, 0, false, 10, 1936.6, 188.42, 10, 5285.4, 190.48
32k, 5, 4, 1, true, 10, 1451.4, 170.03, 10, 2341.2, 151.54
32k, 5, 4, 1, false, 10, 1819.6, 203.31, 10, 5387.3, 192.4
32k, 5, 6, 0, true, 10, 1660.1, 172.85, 10, 1662.2, 94.26
32k, 5, 6, 0, false, 10, 1939.4, 124.25, 10, 4173.5, 162.36
32k, 5, 6, 1, true, 10, 1359.2, 86.09, 10, 1680.2, 104.29
32k, 5, 6, 1, false, 10, 1641.0, 67.83, 10, 4138.1, 246.79
32k, 6, 1, 0, true, 10, 1670.4, 171.13, 10, 997.0, 83.59
32k, 6, 1, 0, false, 10, 2044.9, 267.88, 10, 5744.0, 452.79
32k, 6, 1, 1, true, 10, 1296.7, 164.82, 10, 962.9, 92.61
32k, 6, 1, 1, false, 10, 1676.2, 142.86, 10, 5721.2, 228.99
32k, 7, 2, 0, true, 10, 448.2, 5.81, 10, 1586.6, 144.0
32k, 7, 2, 0, false, 10, 509.5, 11.37, 10, 2206.9, 154.94
32k, 7, 2, 1, true, 10, 329.6, 9.6, 10, 1616.1, 135.01
32k, 7, 2, 1, false, 10, 381.4, 11.01, 10, 2291.9, 200.85
32k, 7, 4, 0, true, 10, 459.0, 9.81, 10, 2088.6, 202.08
32k, 7, 4, 0, false, 10, 496.4, 13.4, 10, 2412.5, 178.63
32k, 7, 4, 1, true, 10, 340.8, 12.98, 10, 2060.4, 97.19
32k, 7, 4, 1, false, 10, 371.5, 12.37, 10, 2415.1, 137.83
32k, 7, 6, 0, true, 10, 458.8, 10.68, 10, 1543.0, 141.74
32k, 7, 6, 0, false, 10, 518.8, 13.2, 10, 2422.8, 136.4
32k, 7, 6, 1, true, 10, 338.9, 20.38, 10, 1595.2, 135.56
32k, 7, 6, 1, false, 10, 392.2, 17.05, 10, 2267.9, 187.42
32k, 8, 1, 0, true, 10, 442.1, 5.56, 10, 1539.9, 94.9
32k, 8, 1, 0, false, 10, 484.4, 10.77, 10, 1605.9, 117.52
32k, 8, 1, 1, true, 10, 319.7, 12.44, 10, 1501.7, 93.14
32k, 8, 1, 1, false, 10, 370.7, 23.53, 10, 1570.7, 65.45
32k, 9, 2, 0, true, 10, 399.9, 23.56, 10, 2518.8, 200.29
32k, 9, 2, 0, false, 10, 497.5, 49.01, 10, 2018.6, 145.99
32k, 9, 2, 1, true, 10, 327.2, 15.93, 10, 2560.4, 160.32
32k, 9, 2, 1, false, 10, 418.9, 31.91, 10, 1973.4, 144.69
32k, 9, 4, 0, true, 10, 423.7, 35.79, 10, 2543.6, 172.59
32k, 9, 4, 0, false, 10, 507.1, 56.71, 10, 2846.9, 164.87
32k, 9, 4, 1, true, 10, 340.0, 34.58, 10, 2501.2, 247.91
32k, 9, 4, 1, false, 10, 423.1, 27.65, 10, 2739.1, 187.89
32k, 9, 6, 0, true, 10, 442.5, 56.51, 10, 2654.0, 214.41
32k, 9, 6, 0, false, 10, 495.9, 24.42, 10, 1846.2, 136.55
32k, 9, 6, 1, true, 10, 382.0, 42.62, 10, 2541.4, 190.36
32k, 9, 6, 1, false, 10, 427.1, 59.76, 10, 1882.4, 160.42
32k, 10, 1, 0, true, 10, 396.9, 30.06, 10, 1711.4, 91.3
32k, 10, 1, 0, false, 10, 498.9, 41.48, 10, 2083.5, 178.63
32k, 10, 1, 1, true, 10, 337.7, 23.15, 10, 1724.5, 148.59
32k, 10, 1, 1, false, 10, 441.8, 38.92, 10, 2023.8, 106.2
